0.0024414,-0.0083008,1.0137
-0.0019531,-0.0063477,1.0181
0,-0.0073242,1.0132
0,-0.0048828,1.0151
0,-0.0073242,1.0171
0.0039063,-0.0053711,1.0151
-0.0019531,-0.0068359,1.0176
0.0024414,-0.0053711,1.0176
-0.0014648,-0.0043945,1.0181
0.0024414,-0.0068359,1.0186
0,-0.0058594,1.0181
-0.0014648,-0.0068359,1.0171
0.0029297,-0.0043945,1.02
0.0029297,-0.0053711,1.019
0,-0.0053711,1.0195
-0.00048828,-0.0068359,1.0171
0.0019531,-0.0048828,1.0195
0.0043945,-0.0068359,1.0186
0.0029297,-0.0078125,1.02
0.00097656,-0.0053711,1.02
0.00048828,-0.0048828,1.0171
0.0014648,-0.0068359,1.022
0.0029297,-0.0058594,1.02
0.00048828,-0.0043945,1.021
0.00097656,-0.003418,1.0205
0.0019531,-0.0039063,1.02
0.00048828,-0.0048828,1.02
0.0039063,-0.0048828,1.02
-0.00048828,-0.0063477,1.0176
-0.0014648,-0.0053711,1.019
0.0029297,-0.0068359,1.0205
0.0029297,-0.0058594,1.0195
0,-0.0078125,1.0181
-0.00097656,-0.0063477,1.0181
0.0014648,-0.0063477,1.02
-0.00048828,-0.0043945,1.0225
0.0019531,-0.0063477,1.02
0,-0.0058594,1.02
-0.0014648,-0.0073242,1.021
0.0029297,-0.0048828,1.0229
0.00048828,-0.0048828,1.0229
0.0024414,-0.0053711,1.0205
-0.0024414,-0.0068359,1.0225
0.0029297,-0.0068359,1.0225
0.0029297,-0.0043945,1.0215
0,-0.0053711,1.022
0,-0.0058594,1.0205
0.00097656,-0.0053711,1.019
0.0048828,-0.0068359,1.0225
0.0048828,-0.018555,1.0146
0.12744,-0.16846,1.0151
-0.046387,0.0024414,1.0249
-0.051758,0.104,1.0166
-0.0097656,0.015137,1.0269
0.08252,-0.038574,1.0234
0.13232,-0.069336,1.0171
0.11914,-0.039551,1.0356
-0.0039063,0.029297,1.0073
-0.15332,0.0625,1.04
-0.14063,-0.0068359,1.0146
-0.0048828,-0.0029297,1.0264
0.0043945,-0.0058594,1.0205
