-0.079102,-0.098633,0.99805
-0.0087891,-0.11523,1.0098
-0.015137,-0.11475,0.99121
-0.0019531,-0.11523,1.0044
-0.034668,-0.10059,1.0103
-0.043457,-0.10107,1.0098
-0.041504,-0.10645,0.99756
-0.058105,-0.10205,1.0005
-0.024902,-0.11914,0.99316
-0.041504,-0.1333,0.98486
-0.030762,-0.10596,1.0151
-0.03418,-0.10889,1.0122
-0.032715,-0.11621,0.99609
-0.030762,-0.10986,1.0054
-0.036621,-0.10889,1.0054
-0.026855,-0.11328,0.99854
-0.027344,-0.11035,1.0059
-0.02832,-0.10938,1.0049
-0.03125,-0.11475,1.0044
-0.033691,-0.11182,1.0044
-0.030762,-0.11182,1.0054
-0.031738,-0.10938,1.0024
-0.029785,-0.11279,1.0054
-0.029297,-0.10938,1.0063
-0.029297,-0.11133,1.0029
-0.028809,-0.11182,1.0054
-0.029297,-0.11182,1.0054
-0.03125,-0.11182,1.0039
-0.030762,-0.11084,1.0063
-0.030762,-0.11133,1.0044
-0.031738,-0.11182,1.0044
-0.030273,-0.11084,1.0059
-0.027832,-0.11035,1.0039
-0.030273,-0.11279,1.0059
-0.027832,-0.11523,1.0039
-0.031738,-0.11523,1.0044
-0.030762,-0.10498,1.0054
-0.016113,-0.067871,0.9834
-0.033691,-0.11035,1.0161
-0.013672,-0.09375,1.021
-0.25732,-0.097168,1.0078
-0.32227,0.067383,1.1973
-0.018555,-0.092285,1.1548
-0.019531,-0.17236,0.83838
-0.044434,-0.15186,0.9082
-0.13574,-0.10938,1.0903
0.0048828,-0.30908,0.87061
0.074219,-0.51563,0.57422
0.18311,-0.13672,0.90869
0.18994,0.11328,0.83008
-0.49902,-0.39795,0.89648
0.69531,0.056641,0.81543
-0.21826,0.041504,1.0337
-0.037598,0.013672,1.0767
-0.024414,-0.021484,0.99121
0.013184,-0.072754,0.92139
-0.085449,-0.20654,0.78223
-0.35742,0.41895,2.0254
-0.24512,0.18408,1.0542
-0.10303,0.078613,1.0225
0.041504,0.049316,1.0288
0.079102,-0.1167,1.0083
-0.062012,0.0014648,1.0039
-0.01123,-0.016113,1.0195
-0.023926,-0.031738,1.0044
-0.02002,-0.039063,1.0249
-0.068359,0.084473,1.0181
-0.013184,0.0053711,1.0269
-0.038086,0.015137,1.022
-0.044434,0.12305,1.1108
0.045898,0.049805,1.0771
0.146,-0.1792,0.93652
0.17969,-0.10498,0.66699
-0.11768,-0.12891,1.0005
-0.084961,-0.033203,1.0024
0.037109,-0.029297,1.0273
