0.070313,0.04834,1.0142
0.063965,0.05127,1.0176
0.070801,0.055176,1.0181
0.068848,0.052246,1.0059
0.070313,0.04834,1.0034
0.064941,0.04834,1.0024
0.060059,0.04834,1
0.071777,0.057129,1.022
0.07666,0.062988,1.0337
0.065918,0.062988,1.0396
0.07373,0.056152,1.0444
0.060059,0.051758,1.0356
0.056152,0.04541,0.99707
0.067383,0.035645,0.98633
0.062012,0.025879,0.99023
0.071777,0.041992,0.99463
0.096191,0.050293,1.0161
0.10205,0.050293,1.0195
0.079102,0.044434,1.0068
0.091309,0.031738,1.0215
0.098145,0.016113,1.0562
0.11182,0.0078125,1.0234
0.11084,0.015625,1.0352
0.11426,0.016602,1.0186
0.095215,0.016113,0.99805
0.10254,0.015137,0.99707
0.10059,0.024414,1.0249
0.093262,0.033203,1.0449
0.093262,0.038086,1.0435
0.1084,0.029297,1.0273
0.18945,-0.024902,1.0308
0.1499,0.020996,0.99609
0.027832,0.052734,0.9624
0.021973,0.070801,0.95117
0.058594,0.083496,0.97754
0.062988,0.094727,1.0073
0.046387,0.12891,1.0083
0.046875,0.11328,1.0117
0.04834,0.11328,0.99316
0.017578,0.1084,1.0107
0.032715,0.10498,1.0278
0.043457,0.1167,1.0435
0.02832,0.1377,1.0244
0.047852,0.11768,0.97168
0.050293,0.12451,0.98926
0.030762,0.099609,0.95361
0.01416,0.12305,0.95996
0.024414,0.18213,1.021
0.05127,0.17627,0.99951
0.044434,0.15918,1.0332
0.072266,0.16895,1.0176
0.04541,0.14648,1.0137
0.044434,0.15283,1.0083
0.038086,0.1333,1.0156
0.049316,0.14209,1.0161
0.065918,0.14697,1.0234
0.043457,0.15967,1.0078
0.05957,0.14453,0.98682
0.03418,0.15381,0.9751
0.032227,0.16211,0.97705
0.040527,0.16309,0.99121
0.041016,0.16699,1.0229
0.042969,0.16504,1.0361
0.036621,0.16211,1.0205
0.0068359,0.14795,0.99512
0.0048828,0.14355,0.97656
-0.0058594,0.14307,0.96191
0.015137,0.13477,0.98047
0.010254,0.16699,1.0078
0.025879,0.17529,1.0337
0.050293,0.16895,1.0435
0.043457,0.15918,1.0288
0.01123,0.17139,1.0083
0,0.15381,0.98682
-0.015137,0.15674,0.9873
0.0087891,0.15723,0.99072
-0.010254,0.16748,1.0054
-0.01416,0.17041,0.98877
-0.052246,0.1709,0.93945
0.0063477,0.10693,0.97705
0.07373,0.10889,1.0215
0.04248,0.18848,1.0903
0.016602,0.1499,1.0664
0.0039063,0.125,1.0249
0.015625,0.075684,0.95215
0.043945,0.060059,0.91504
0.035156,0.099121,0.93164
0.055664,0.11621,0.95752
0.078125,0.14453,0.96191
0.063965,0.14795,1.0239
0.089844,0.14307,1.0864
0.07666,0.10889,1.0195
0.053711,0.089844,0.91113
0.075684,0.093262,0.87402
0.10303,0.053711,1.1465
0.16309,0.071777,1.2207
0.13281,0.05127,1.1519
0.092285,0.018555,0.97461
0.086426,-0.037109,0.92285
0.080078,-0.027344,0.95947
0.12598,-0.041992,1.0659
0.11035,-0.016113,1.0903
