-0.026367,-0.084961,0.99512
-0.021973,-0.092773,0.99805
-0.020996,-0.085938,0.99951
-0.025391,-0.090332,1.0005
-0.02832,-0.090332,1.0005
-0.028809,-0.086426,1.001
-0.028809,-0.087402,1.0015
-0.028809,-0.086914,1
-0.027344,-0.089844,1.0034
-0.026855,-0.085938,1.001
-0.021973,-0.088379,1.0034
-0.024902,-0.091309,1.0054
-0.025391,-0.086914,1.0024
-0.024414,-0.088379,1.0034
-0.026367,-0.090332,1.0039
-0.026367,-0.088379,1.0049
-0.02832,-0.084961,1.0034
-0.029785,-0.091309,1.0034
-0.031738,-0.087891,1.0039
-0.025879,-0.083496,1.0054
-0.023926,-0.092773,1.0044
-0.018066,-0.086914,1.0044
-0.016602,-0.088867,1
-0.030762,-0.091309,1.0088
-0.023438,-0.087402,1.0054
-0.022949,-0.07959,1.0049
-0.031738,-0.099609,1.0039
-0.03125,-0.087891,0.99316
-0.038574,-0.083496,1.0132
-0.02832,-0.086426,0.99707
-0.027344,-0.089844,0.99902
-0.033203,-0.084473,1.0098
-0.03125,-0.086426,1.0083
-0.029785,-0.086426,1.002
-0.025879,-0.085449,1.0005
-0.027832,-0.090332,1.0068
-0.020996,-0.097656,1.0029
-0.013184,-0.091309,1.0068
-0.0078125,-0.080078,1.0054
-0.018555,-0.090332,1.0034
-0.030762,-0.096191,1.0039
-0.031738,-0.087891,1
-0.029785,-0.073242,0.99854
-0.036621,-0.035156,1.0298
-0.01709,-0.03125,0.99219
-0.024902,-0.11816,1.001
-0.074707,-0.16846,1.0396
-0.010742,-0.085938,0.99023
-0.01709,-0.087891,1.0083
-0.026855,-0.12012,1.0107
-0.025879,-0.073242,1.0049
-0.01709,-0.052734,1.0054
-0.024414,-0.04541,1.0005
-0.053223,-0.14551,0.97559
-0.038086,-0.080078,1.0083
-0.016602,-0.052246,1.0073
-0.025879,-0.087402,1.0142
-0.020508,-0.11328,0.98584
-0.022461,-0.071289,1.0259
-0.013184,-0.080566,1.0029
-0.026367,-0.10303,1
-0.032715,-0.088867,1.0107
-0.028809,-0.070313,1.0039
-0.032227,-0.083496,1.0107
-0.035156,-0.089844,0.99756
-0.036133,-0.094238,1.0103
-0.023926,-0.066406,1.0024
-0.012207,-0.044434,1.0049
-0.0039063,-0.025391,1.0083
0.084473,-0.10205,1.0137
0.054688,-0.17725,1.0098
-0.050781,-0.16895,1.0073
-0.00097656,-0.12939,1.0044
0.039063,-0.11865,1.0107
0.054199,-0.12695,1.0049
-0.047363,-0.10791,0.99609
-0.1333,0.025879,1.0137
-0.13623,0.0014648,1.0327
-0.03125,-0.13818,1.0029
-0.013184,-0.19434,1.0156
-0.10742,-0.23047,0.96533
-0.052246,-0.1626,0.99219
-0.026855,-0.069336,1.0322
