0.0058594,-0.003418,1.0054
-0.027344,-0.014648,1.0034
-0.029297,-0.016602,1.0068
-0.037598,-0.018066,1.0088
-0.019043,-0.01416,1.0137
-0.015625,-0.027344,1.0146
-0.037598,0,1.0034
-0.0087891,-0.016602,1.0215
-0.022461,-0.037598,1.0068
-0.033203,-0.037109,1.0098
-0.033691,-0.0068359,1.0098
-0.037598,0.0078125,1.0078
-0.023926,-0.020508,1.0107
0.0048828,-0.025879,1.0215
-0.0039063,-0.029785,1.0225
-0.021973,-0.017578,1.0142
-0.036621,-0.027832,1.0054
-0.040039,0.010254,1.0137
-0.020996,-0.026367,1.0249
-0.0043945,-0.032715,1.0244
-0.012695,-0.016113,1.0161
-0.0029297,0.0039063,1.019
-0.0058594,0,1.0166
-0.012207,-0.0097656,1.0112
-0.029297,-0.056641,1.0142
-0.0029297,0.0083008,1.0103
-0.028809,-0.029785,1.0137
0.0087891,-0.003418,1.0176
0.010742,0.030273,1.0205
-0.0078125,-0.016113,1.0181
-0.0058594,-0.014648,1.0171
-0.010254,-0.017578,1.0166
0.024902,0.054688,1.0176
0.013184,0.022461,1.0269
-0.026367,-0.055664,1.0278
-0.039063,-0.080566,1.0103
0.023438,0.0068359,1.0415
0.0058594,-0.015137,1.0415
-0.024902,-0.020996,1.0088
-0.035156,-0.027344,1.0044
-0.020996,-0.018066,1.0215
0.025879,0.0048828,1.0293
-0.0029297,0.0092773,1.0317
-0.063965,-0.036133,1.0112
-0.054199,-0.035156,0.99658
-0.044922,-0.025391,1.0034
-0.029297,-0.01416,1.0156
-0.03125,-0.01416,1.0181
-0.029785,-0.013184,1.0171
-0.03125,-0.013672,1.0151
-0.032227,-0.016602,1.0176
-0.029785,-0.014648,1.019
-0.029297,-0.016602,1.0171
-0.031738,-0.015625,1.0156
-0.030762,-0.014648,1.0171
-0.03125,-0.01416,1.0151
-0.030762,-0.01416,1.0161
-0.031738,-0.014648,1.0161
-0.031738,-0.013184,1.0156
-0.043945,-0.021973,1.0083
-0.067871,-0.02832,0.98389
0.0029297,-0.013672,1.0303
0.0083008,-0.0039063,1.0405
-0.01709,0.015625,1.0068
-0.069824,-0.029785,0.99463
-0.033203,-0.016113,1.0186
-0.016602,-0.0087891,1.0303
-0.037109,-0.013184,1.0146
-0.032715,-0.011719,1.0181
-0.035156,-0.015625,1.0195
-0.036621,-0.016113,1.019
-0.032227,-0.014648,1.0166
-0.038086,-0.015625,1.0181
-0.036133,-0.016602,1.0171
-0.034668,-0.015625,1.019
-0.036133,-0.016602,1.0166
-0.033691,-0.01416,1.0156
-0.035156,-0.016113,1.0151
-0.035156,-0.015625,1.0176
-0.034668,-0.016602,1.0186
