0.0019531,-0.018066,1.0117
0.0014648,-0.018066,1.0132
0.0019531,-0.01709,1.0122
0.0019531,-0.017578,1.0146
0.0029297,-0.017578,1.0117
0.0019531,-0.01416,1.0146
0.0029297,-0.016602,1.0151
0,-0.017578,1.0166
-0.0014648,-0.01709,1.0142
0.00048828,-0.01709,1.0142
0.003418,-0.017578,1.0166
0.0053711,-0.019043,1.0176
0.0048828,-0.015137,1.0146
0.003418,-0.01416,1.0151
0.00097656,-0.01709,1.0156
0.00097656,-0.017578,1.0142
0.0014648,-0.017578,1.0156
0,-0.01709,1.0171
0.0024414,-0.016113,1.0171
0.0043945,-0.01709,1.0181
0.0043945,-0.02002,1.0171
0.0063477,-0.017578,1.0156
0.0019531,-0.016113,1.0151
0.0024414,-0.013184,1.0166
0.0014648,-0.019043,1.0176
-0.0014648,-0.019531,1.0181
-0.0063477,-0.017578,1.0156
-0.003418,-0.016602,1.0195
0.0029297,-0.013672,1.0142
0.010254,-0.01709,1.0205
0.0097656,-0.014648,1.0151
0.0073242,-0.016602,1.0171
0.0024414,-0.01709,1.0181
-0.003418,-0.01709,1.0142
-0.0043945,-0.016602,1.02
-0.0014648,-0.018066,1.0146
0.0029297,-0.016602,1.0166
0.0053711,-0.015137,1.0151
0.0097656,-0.015625,1.021
0.0048828,-0.018066,1.0156
0.0014648,-0.016602,1.0132
-0.0029297,-0.018555,1.0156
-0.0024414,-0.016113,1.0166
0,-0.012207,1.0264
0.0068359,-0.020508,1.0166
0.0068359,-0.018066,1.0171
0.0048828,-0.012207,1.0186
0.003418,-0.016113,1.0161
-0.0048828,-0.019043,1.0273
-0.00048828,-0.023926,1.0171
-0.0014648,-0.016113,1.0181
-0.0029297,-0.013672,1.0171
0.00048828,-0.019043,1.0205
0.003418,-0.018555,1.019
0.0048828,-0.017578,1.0205
0.0039063,-0.018555,1.019
0.00097656,-0.015137,1.0171
0.00097656,-0.018066,1.0176
-0.01416,-0.0068359,0.95996
0.29736,-0.0083008,1.1909
0.2373,-0.031738,1.165
-0.63037,0.1499,1.0181
-0.80957,0.13086,1
0.22559,0.26221,0.96436
0.73242,-0.49854,1.0107
0.12744,0.038086,1.0244
0.043945,-0.051758,1.0215
-0.017578,0.010742,0.98828
-0.012695,-0.01416,1.0142
-0.027344,0.020996,1.0186
-0.0039063,0.034668,1.022
-0.045898,-0.14795,1.0342
0.011719,-0.047363,1.0117
0.0063477,-0.025391,1.0239
-0.039063,-0.012207,1.0176
-0.039551,0.023438,1.0146
-0.040039,0.0068359,1.019
-0.029785,-0.049805,1.0176
0.032227,-0.12354,1.0142
0.010742,-0.054688,1.0181
-0.021484,0.0083008,1.0151
-0.17969,-0.083984,1.0327
-0.11426,-0.080078,1.0186
-0.01709,-0.13525,1.0396
-0.0029297,-0.18457,1.0229
0.12451,0.059082,1.0249
0.10303,0.097168,1.0142
0.027344,-0.029297,1.02
0.045898,0.13525,1.02
0.024902,0.079102,1.0225
0.0087891,0.040039,1.0166
-0.0097656,-0.030762,1.0205
-0.0073242,-0.012207,1.0186
0.0014648,-0.00097656,1.019
-0.00048828,-0.012207,1.0259
-0.027832,-0.038086,1.0498
-0.045898,-0.06543,1.1055
0.0078125,0.0058594,1.0288
0.020996,0.042969,1.0405
0.058594,0.01416,1.0059
0.061035,-0.1123,0.96924
0.078613,-0.08252,0.97021
0.071289,-0.08252,0.98779
0.053711,-0.047363,0.99707
0.10303,0.069824,0.95996
0.027832,0.038086,1.0234
0.044922,0.032227,1.0068
0.03418,0.019043,1.0234
0.0097656,-0.010742,1.0132
0.016113,-0.0073242,1.0059
0.013672,-0.02002,1.0376
0.021484,-0.024902,1.0142
0.033203,-0.0029297,1.0137
-0.003418,-0.043945,1.0132
0.0097656,-0.0024414,1.0264
-0.00048828,-0.038086,1.0044
0.039551,-0.0043945,1.0146
0.039063,-0.016602,1.0166
-0.003418,-0.088379,1.0347
0.050781,-0.072266,0.96777
0.043457,0.003418,1.0146
0.044434,0.012207,1.0039
0.032227,-0.0024414,1.021
0.054688,-0.072266,1.0273
0.038086,-0.14746,1.0215
-0.025391,-0.099609,1.0313
-0.10449,-0.003418,1.1123
-0.015137,-0.15088,1.0195
0.040527,0.046875,1.0049
0.0014648,0.0097656,1.0229
0.025391,-0.024902,1.0186
0.019043,0.057617,1.0264
0.054688,-0.0058594,0.98682
0.075195,0.125,1.0044
0.0087891,0.039551,1.085
0.021973,0.014648,1.0562
0.026855,0.0029297,1.0576
0.044922,0.0078125,1.0215
0.056641,0.016113,1.0225
0.055176,-0.0092773,1.0391
-0.68848,0.84863,1.8804
8.7632,1.6284,13.378
-1.9331,0.70752,-1.2324
1.0181,-0.55859,0.7417
0.68164,-0.32178,0.60156
0.63037,-0.21143,0.771
0.59033,-0.032227,0.73584
0.71045,-0.24023,0.72119
0.53516,0.078125,0.8833
0.51074,0.31055,0.98438
0.51855,0.36523,1.1948
0.6543,0.20068,0.73486
0.68604,0.26318,1.0239
0.62451,0.51514,1.2231
0.8833,0.58643,0.55322
0.46582,0.55518,1.0601
0.12305,0.69336,1.2583
0.017578,0.51758,1.0664
-0.099121,0.56348,0.65137
-0.22412,0.54297,0.69482
0.16455,0.036133,0.33691
0.10352,0.44336,0.78857
0.0083008,1.1152,0.86865
0.24023,1.2393,0.65527
-0.086426,-1.9077,0.97217
0.094238,0.59424,0.65186
-0.00097656,0.38281,1.5674
1.0278,1.3633,2.0571
0.49023,-0.13037,0.66895
0.64941,0.098145,0.28809
0.51611,-0.15967,0.12109
0.40869,-0.018555,0.58789
0.19287,0.10205,1.189
0.020508,0.040039,1.4824
0.32422,0.28271,1.3433
0.10742,0.18408,1.168
